"index","Name","leftX","topY","rightX","bottomY","pageNo","lineNumber","RightMargin","LeftMargin","TopMargin","BottomMargin","RightMarginRelative","LeftMarginRelative","TopMarginRelative","BottomMarginRelative","PositionOnLine","PageHeight","PageWidth","LineSize","HasDate","level","block_num","par_num","line_num","word_num","VerticalPositionRelative","HorizontalPositionRelative","linewhitespace","TextPatterns","fileName","filePath","fileRefNum","TOP_index","TOP_Name","TOP_leftX","TOP_topY","TOP_rightX","TOP_bottomY","TOP_RightMargin","TOP_LeftMargin","TOP_TopMargin","TOP_BottomMargin","TOP_RightMarginRelative","TOP_LeftMarginRelative","TOP_TopMarginRelative","TOP_BottomMarginRelative","TOP_PositionOnLine","TOP_PageHeight","TOP_PageWidth","TOP_LineSize","TOP_HasDate","TOP_VerticalPositionRelative","TOP_HorizontalPositionRelative","TOP_linewhitespace","BOTTOM_Name","BOTTOM_index","BOTTOM_leftX","BOTTOM_topY","BOTTOM_rightX","BOTTOM_bottomY","BOTTOM_RightMargin","BOTTOM_LeftMargin","BOTTOM_TopMargin","BOTTOM_BottomMargin","BOTTOM_RightMarginRelative","BOTTOM_LeftMarginRelative","BOTTOM_TopMarginRelative","BOTTOM_BottomMarginRelative","BOTTOM_PositionOnLine","BOTTOM_PageHeight","BOTTOM_PageWidth","BOTTOM_LineSize","BOTTOM_HasDate","BOTTOM_VerticalPositionRelative","BOTTOM_HorizontalPositionRelative","BOTTOM_linewhitespace","LEFT_Name","LEFT_index","LEFT_leftX","LEFT_topY","LEFT_rightX","LEFT_bottomY","LEFT_RightMargin","LEFT_LeftMargin","LEFT_TopMargin","LEFT_BottomMargin","LEFT_RightMarginRelative","LEFT_LeftMarginRelative","LEFT_TopMarginRelative","LEFT_BottomMarginRelative","LEFT_PositionOnLine","LEFT_PageHeight","LEFT_PageWidth","LEFT_LineSize","LEFT_HasDate","LEFT_VerticalPositionRelative","LEFT_HorizontalPositionRelative","LEFT_linewhitespace","RIGHT_Name","RIGHT_index","RIGHT_leftX","RIGHT_topY","RIGHT_rightX","RIGHT_bottomY","RIGHT_RightMargin","RIGHT_LeftMargin","RIGHT_TopMargin","RIGHT_BottomMargin","RIGHT_RightMarginRelative","RIGHT_LeftMarginRelative","RIGHT_TopMarginRelative","RIGHT_BottomMarginRelative","RIGHT_PositionOnLine","RIGHT_PageHeight","RIGHT_PageWidth","RIGHT_LineSize","RIGHT_HasDate","RIGHT_VerticalPositionRelative","RIGHT_HorizontalPositionRelative","RIGHT_linewhitespace"
75,"BE-6040",161,1486,274.2173913043478,1518,0,11,"0.1106","0.0649","0.4236","0.4327","0.0065","","0.0137","0.0020","0.0000","3508","2480",6,0,,,,,,"0.8727","","0.7246","XX?0000","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_1.png","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_1.png","File2f1efc2585a95804951b27e898583c0e",50,"Consignee",159,1405,297.27272727272725,1438,"0.1199","0.0641","0.4005","0.4099","0.0186","","0.1822","0.0248","0.0000","3508","2480",10,0,"0.8802","","0.6488","CHARLEROI",81,162,1525,322.94117647058823,1553,"0.1302","0.0653","0.4347","0.4427","0.0072","","0.0248","0.0476","0.0000","3508","2480",8,0,"0.3425","","0.6648",,,,,,,,,,,,"",,,,,,,,,,,"JUMET",76,290.39130434782606,1486,371.2608695652174,1518,"0.1497","0.1171","0.4236","0.4327","0.0065","0.0065","0.0034","0.0576","0.1667","3508","2480",6,0,"0.0561","0.5000","0.7246"
76,"JUMET",290.39130434782606,1486,371.2608695652174,1518,0,11,"0.1497","0.1171","0.4236","0.4327","0.0065","0.0065","0.0034","0.0576","0.1667","3508","2480",6,0,,,,,,"0.0561","0.5000","0.7246","XXXXX","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_1.png","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_1.png","File2f1efc2585a95804951b27e898583c0e",63,"JUMET",258.07142857142856,1446,338.96428571428567,1474,"0.1367","0.1041","0.4122","0.4202","0.4331","0.0065","0.2158","0.0034","0.1429","3508","2480",14,0,"0.9844","0.0148","0.5392","Person",91,275.42857142857144,1720,362,1753,"0.1460","0.1111","0.4903","0.4997","","0.0058","0.0476","0.0234","0.5000","3508","2480",2,0,"0.6707","","0.9244","BE-6040",75,161,1486,274.2173913043478,1518,"0.1106","0.0649","0.4236","0.4327","0.0065","","0.0137","0.0020","0.0000","3508","2480",6,0,"0.8727","","0.7246","(BELGIUM)",77,387.4347826086956,1486,533,1518,"0.2149","0.1562","0.4236","0.4327","0.3149","0.0065","0.0034","0.0020","0.3333","3508","2480",6,0,"0.6316","0.0203","0.7246"
77,"(BELGIUM)",387.4347826086956,1486,533,1518,0,11,"0.2149","0.1562","0.4236","0.4327","0.3149","0.0065","0.0034","0.0020","0.3333","3508","2480",6,0,,,,,,"0.6316","0.0203","0.7246","?XXXXXXX?","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_1.png","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_1.png","File2f1efc2585a95804951b27e898583c0e",65,"ALLEE",387.5,1446,468.3928571428571,1474,"0.1889","0.1563","0.4122","0.4202","0.0065","0.0196","0.2158","0.0034","0.2857","3508","2480",14,0,"0.9844","0.7500","0.5392","BELGIUM",82,340.8235294117647,1525,466,1553,"0.1879","0.1374","0.4347","0.4427","0.2508","0.0072","0.0020","0.1491","0.1250","3508","2480",8,0,"0.0132","0.0279","0.6648","JUMET",76,290.39130434782606,1486,371.2608695652174,1518,"0.1497","0.1171","0.4236","0.4327","0.0065","0.0065","0.0034","0.0576","0.1667","3508","2480",6,0,"0.0561","0.5000","0.7246","(BELGIUM)",80,1313.8695652173913,1483,1461,1518,"0.5891","0.5298","0.4227","0.4327","","0.0066","0.0029","0.0011","0.8333","3508","2480",6,0,"0.7143","","0.7246"
78,"BE-6040",1085,1483,1199.4347826086957,1518,0,11,"0.4836","0.4375","0.4227","0.4327","0.0066","0.2226","0.0125","0.0011","0.5000","3508","2480",6,0,,,,,,"0.9167","0.9712","0.7246","XX?0000","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_1.png","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_1.png","File2f1efc2585a95804951b27e898583c0e",53,"Buyer/Applicant",1088,1407,1315.142857142857,1439,"0.5303","0.4387","0.4011","0.4102","0.0183","0.2383","0.2275","0.0017","0.3000","3508","2480",10,0,"0.9925","0.9286","0.6488","CHARLEROI",83,1088,1522,1251.0588235294117,1554,"0.5045","0.4387","0.4339","0.4430","0.0073","0.2508","0.0237","","0.2500","3508","2480",8,0,"","0.9717","0.6648","(BELGIUM)",77,387.4347826086956,1486,533,1518,"0.2149","0.1562","0.4236","0.4327","0.3149","0.0065","0.0034","0.0020","0.3333","3508","2480",6,0,"0.6316","0.0203","0.7246","JUMET",79,1215.7826086956522,1483,1297.521739130435,1518,"0.5232","0.4902","0.4227","0.4327","0.0066","0.3405","0.0029","","0.6667","3508","2480",6,0,"","0.9810","0.7246"
79,"JUMET",1215.7826086956522,1483,1297.521739130435,1518,0,11,"0.5232","0.4902","0.4227","0.4327","0.0066","0.3405","0.0029","","0.6667","3508","2480",6,0,,,,,,"","0.9810","0.7246","XXXXX","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_1.png","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_1.png","File2f1efc2585a95804951b27e898583c0e",69,"JUMET",1185.5,1445,1266.75,1473,"0.5108","0.4780","0.4119","0.4199","0.0590","0.3413","0.0017","0.0029","0.5714","3508","2480",14,0,"0.3750","0.8527","0.5392",,,,,,,,,,,,,,"",,,,,,,,,"JUMET",76,290.39130434782606,1486,371.2608695652174,1518,"0.1497","0.1171","0.4236","0.4327","0.0065","0.0065","0.0034","0.0576","0.1667","3508","2480",6,0,"0.0561","0.5000","0.7246","(BELGIUM)",80,1313.8695652173913,1483,1461,1518,"0.5891","0.5298","0.4227","0.4327","","0.0066","0.0029","0.0011","0.8333","3508","2480",6,0,"0.7143","","0.7246"
80,"(BELGIUM)",1313.8695652173913,1483,1461,1518,0,11,"0.5891","0.5298","0.4227","0.4327","","0.0066","0.0029","0.0011","0.8333","3508","2480",6,0,,,,,,"0.7143","","0.7246","?XXXXXXX?","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_1.png","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_1.png","File2f1efc2585a95804951b27e898583c0e",71,"ALLEE",1315.5,1445,1396.75,1473,"0.5632","0.5304","0.4119","0.4199","0.0066","0.3938","0.2486","0.0029","0.7143","3508","2480",14,0,"0.9887","0.9836","0.5392","BELGIUM",84,1269.1764705882351,1522,1396,1554,"0.5629","0.5118","0.4339","0.4430","0.1685","0.0073","0.0011","","0.3750","3508","2480",8,0,"","0.0415","0.6648","JUMET",79,1215.7826086956522,1483,1297.521739130435,1518,"0.5232","0.4902","0.4227","0.4327","0.0066","0.3405","0.0029","","0.6667","3508","2480",6,0,"","0.9810","0.7246",,,,,,,,,,,"",,,,,,,,,,,
81,"CHARLEROI",162,1525,322.94117647058823,1553,0,12,"0.1302","0.0653","0.4347","0.4427","0.0072","","0.0248","0.0476","0.0000","3508","2480",8,0,,,,,,"0.3425","","0.6648","XXXXXXXXX","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_1.png","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_1.png","File2f1efc2585a95804951b27e898583c0e",50,"Consignee",159,1405,297.27272727272725,1438,"0.1199","0.0641","0.4005","0.4099","0.0186","","0.1822","0.0248","0.0000","3508","2480",10,0,"0.8802","","0.6488","Contact",90,160,1720,261,1753,"0.1052","0.0645","0.4903","0.4997","0.0058","","0.0476","0.0921","0.0000","3508","2480",2,0,"0.3408","","0.9244",,,,,,,,,,,,"",,,,,,,,,,,"BELGIUM",82,340.8235294117647,1525,466,1553,"0.1879","0.1374","0.4347","0.4427","0.2508","0.0072","0.0020","0.1491","0.1250","3508","2480",8,0,"0.0132","0.0279","0.6648"
82,"BELGIUM",340.8235294117647,1525,466,1553,0,12,"0.1879","0.1374","0.4347","0.4427","0.2508","0.0072","0.0020","0.1491","0.1250","3508","2480",8,0,,,,,,"0.0132","0.0279","0.6648","XXXXXXX","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_1.png","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_1.png","File2f1efc2585a95804951b27e898583c0e",77,"(BELGIUM)",387.4347826086956,1486,533,1518,"0.2149","0.1562","0.4236","0.4327","0.3149","0.0065","0.0034","0.0020","0.3333","3508","2480",6,0,"0.6316","0.0203","0.7246","PORT",127,347.88235294117646,2076,418,2108,"0.1685","0.1403","0.5918","0.6009","0.1121","0.0071","0.1491","","0.2500","3508","2480",8,0,"","0.0593","0.7526","CHARLEROI",81,162,1525,322.94117647058823,1553,"0.1302","0.0653","0.4347","0.4427","0.0072","","0.0248","0.0476","0.0000","3508","2480",8,0,"0.3425","","0.6648","CHARLEROI",83,1088,1522,1251.0588235294117,1554,"0.5045","0.4387","0.4339","0.4430","0.0073","0.2508","0.0237","","0.2500","3508","2480",8,0,"","0.9717","0.6648"
83,"CHARLEROI",1088,1522,1251.0588235294117,1554,0,12,"0.5045","0.4387","0.4339","0.4430","0.0073","0.2508","0.0237","","0.2500","3508","2480",8,0,,,,,,"","0.9717","0.6648","XXXXXXXXX","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_1.png","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_1.png","File2f1efc2585a95804951b27e898583c0e",53,"Buyer/Applicant",1088,1407,1315.142857142857,1439,"0.5303","0.4387","0.4011","0.4102","0.0183","0.2383","0.2275","0.0017","0.3000","3508","2480",10,0,"0.9925","0.9286","0.6488",,,,,,,,,,,,,,"",,,,,,,,,"BELGIUM",82,340.8235294117647,1525,466,1553,"0.1879","0.1374","0.4347","0.4427","0.2508","0.0072","0.0020","0.1491","0.1250","3508","2480",8,0,"0.0132","0.0279","0.6648","BELGIUM",84,1269.1764705882351,1522,1396,1554,"0.5629","0.5118","0.4339","0.4430","0.1685","0.0073","0.0011","","0.3750","3508","2480",8,0,"","0.0415","0.6648"
84,"BELGIUM",1269.1764705882351,1522,1396,1554,0,12,"0.5629","0.5118","0.4339","0.4430","0.1685","0.0073","0.0011","","0.3750","3508","2480",8,0,,,,,,"","0.0415","0.6648","XXXXXXX","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_1.png","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_1.png","File2f1efc2585a95804951b27e898583c0e",80,"(BELGIUM)",1313.8695652173913,1483,1461,1518,"0.5891","0.5298","0.4227","0.4327","","0.0066","0.0029","0.0011","0.8333","3508","2480",6,0,"0.7143","","0.7246",,,,,,,,,,,,,,"",,,,,,,,,"CHARLEROI",83,1088,1522,1251.0588235294117,1554,"0.5045","0.4387","0.4339","0.4430","0.0073","0.2508","0.0237","","0.2500","3508","2480",8,0,"","0.9717","0.6648","Buyer's",85,1814,1522,1908.08,1559,"0.7694","0.7315","0.4339","0.4444","0.0054","0.1685",,"0.0795","0.5000","3508","2480",8,0,,"0.9688","0.6648"
85,"Buyer's",1814,1522,1908.08,1559,0,12,"0.7694","0.7315","0.4339","0.4444","0.0054","0.1685",,"0.0795","0.5000","3508","2480",8,0,,,,,,,"0.9688","0.6648","Xxxxx?x","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_1.png","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_1.png","File2f1efc2585a95804951b27e898583c0e",,,,,,,,,,,,,,,,,,,,,,,"Country",105,1794.5454545454547,1838,1884.909090909091,1875,"0.7600","0.7236","0.5239","0.5345","0.0521","0.0052","0.0795","0.0009","0.7647","3508","2480",17,0,"0.9894","0.0909","0.5337","BELGIUM",84,1269.1764705882351,1522,1396,1554,"0.5629","0.5118","0.4339","0.4430","0.1685","0.0073","0.0011","","0.3750","3508","2480",8,0,"","0.0415","0.6648","Order",86,1921.52,1522,1988.72,1559,"0.8019","0.7748","0.4339","0.4444","0.0379","0.0054","0.0245","0.0795","0.6250","3508","2480",8,0,"0.2356","0.1250","0.6648"
86,"Order",1921.52,1522,1988.72,1559,0,12,"0.8019","0.7748","0.4339","0.4444","0.0379","0.0054","0.0245","0.0795","0.6250","3508","2480",8,0,,,,,,"0.2356","0.1250","0.6648","Xxxxx","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_1.png","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_1.png","File2f1efc2585a95804951b27e898583c0e",57,"Invoice",1869.3636363636363,1408,1964.5,1436,"0.7921","0.7538","0.4014","0.4094","0.0384","0.6339",,"","0.7000","3508","2480",10,0,,"0.9429","0.6488","Final",107,1936.5454545454547,1838,2001.0909090909092,1875,"0.8069","0.7809","0.5239","0.5345","0.0052","0.7096","0.0795","0.0331","0.8824","3508","2480",17,0,"0.7063","0.9927","0.5337","Buyer's",85,1814,1522,1908.08,1559,"0.7694","0.7315","0.4339","0.4444","0.0054","0.1685",,"0.0795","0.5000","3508","2480",8,0,,"0.9688","0.6648","Date",89,2082.8,1522,2136.56,1559,"0.8615","0.8398","0.4339","0.4444","","0.7096","0.0245","0.0795","0.8750","3508","2480",8,0,"0.2356","","0.6648"
87,"No.",2002.16,1522,2042.48,1559,0,12,"0.8236","0.8073","0.4339","0.4444","0.0163","0.0054",,"0.0795","0.7500","3508","2480",8,0,,,,,,,"0.2500","0.6648","Xx?","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_1.png","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_1.png","File2f1efc2585a95804951b27e898583c0e",,,,,,,,,,,,,,,,,,,,,,,"Destination",108,2014,1838,2156,1875,"0.8694","0.8121","0.5239","0.5345","","0.0052","0.0795","0.1471","0.9412","3508","2480",17,0,"0.3509","","0.5337","Order",86,1921.52,1522,1988.72,1559,"0.8019","0.7748","0.4339","0.4444","0.0379","0.0054","0.0245","0.0795","0.6250","3508","2480",8,0,"0.2356","0.1250","0.6648","Date",89,2082.8,1522,2136.56,1559,"0.8615","0.8398","0.4339","0.4444","","0.7096","0.0245","0.0795","0.8750","3508","2480",8,0,"0.2356","","0.6648"
89,"Date",2082.8,1522,2136.56,1559,0,12,"0.8615","0.8398","0.4339","0.4444","","0.7096","0.0245","0.0795","0.8750","3508","2480",8,0,,,,,,"0.2356","","0.6648","Xxxx","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_1.png","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_1.png","File2f1efc2585a95804951b27e898583c0e",60,"Date",2059.6363636363635,1408,2114,1436,"0.8524","0.8305","0.4014","0.4094","","0.7106",,"0.0245","0.9000","3508","2480",10,0,,"","0.6488","Destination",108,2014,1838,2156,1875,"0.8694","0.8121","0.5239","0.5345","","0.0052","0.0795","0.1471","0.9412","3508","2480",17,0,"0.3509","","0.5337","CHARLEROI",81,162,1525,322.94117647058823,1553,"0.1302","0.0653","0.4347","0.4427","0.0072","","0.0248","0.0476","0.0000","3508","2480",8,0,"0.3425","","0.6648",,,,,,,,,,,"",,,,,,,,,,,
90,"Contact",160,1720,261,1753,0,13,"0.1052","0.0645","0.4903","0.4997","0.0058","","0.0476","0.0921","0.0000","3508","2480",2,0,,,,,,"0.3408","","0.9244","Xxxxxxx","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_1.png","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_1.png","File2f1efc2585a95804951b27e898583c0e",81,"CHARLEROI",162,1525,322.94117647058823,1553,"0.1302","0.0653","0.4347","0.4427","0.0072","","0.0248","0.0476","0.0000","3508","2480",8,0,"0.3425","","0.6648","BRUSSELS",125,120,2076,260.2352941176471,2108,"0.1049","0.0484","0.5918","0.6009","0.0071","","0.0117","0.0011","0.0000","3508","2480",8,0,"0.9111","","0.7526",,,,,,,,,,,,"",,,,,,,,,,,"Person",91,275.42857142857144,1720,362,1753,"0.1460","0.1111","0.4903","0.4997","","0.0058","0.0476","0.0234","0.5000","3508","2480",2,0,"0.6707","","0.9244"
91,"Person",275.42857142857144,1720,362,1753,0,13,"0.1460","0.1111","0.4903","0.4997","","0.0058","0.0476","0.0234","0.5000","3508","2480",2,0,,,,,,"0.6707","","0.9244","Xxxxxx","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_1.png","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_1.png","File2f1efc2585a95804951b27e898583c0e",81,"CHARLEROI",162,1525,322.94117647058823,1553,"0.1302","0.0653","0.4347","0.4427","0.0072","","0.0248","0.0476","0.0000","3508","2480",8,0,"0.3425","","0.6648","Shipment",94,236.5,1835,356,1876,"0.1435","0.0954","0.5231","0.5348","0.1379","0.0241","0.0234","0.0334","0.1176","3508","2480",17,0,"0.4121","0.1487","0.5337","Contact",90,160,1720,261,1753,"0.1052","0.0645","0.4903","0.4997","0.0058","","0.0476","0.0921","0.0000","3508","2480",2,0,"0.3408","","0.9244",,,,,,,,,,,"",,,,,,,,,,,
92,"Mode",117,1835,176.75,1876,0,14,"0.0713","0.0472","0.5231","0.5348","0.7408","",,"0.0000","0.0000","3508","2480",17,0,,,,,,,"","0.5337","Xxxx","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_1.png","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_1.png","File2f1efc2585a95804951b27e898583c0e",,,,,,,,,,,,,,,,,,,,,,,"AIR",109,117,1876,173,1913,"0.0698","0.0472","0.5348","0.5453","0.5133","","0.0000","0.0228","0.0000","3508","2480",3,0,"0.0000","","0.8899",,,,,,,,,,,,"",,,,,,,,,,,"Destination",108,2014,1838,2156,1875,"0.8694","0.8121","0.5239","0.5345","","0.0052","0.0795","0.1471","0.9412","3508","2480",17,0,"0.3509","","0.5337"
93,"of",191.6875,1835,221.5625,1876,0,14,"0.0893","0.0773","0.5231","0.5348","0.0060","0.0060","0.0234","0.0334","0.0588","3508","2480",17,0,,,,,,"0.4121","0.5000","0.5337","xx","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_1.png","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_1.png","File2f1efc2585a95804951b27e898583c0e",90,"Contact",160,1720,261,1753,"0.1052","0.0645","0.4903","0.4997","0.0058","","0.0476","0.0921","0.0000","3508","2480",2,0,"0.3408","","0.9244","Airport",112,120,1993,208.89999999999998,2035,"0.0842","0.0484","0.5681","0.5801","0.6891","","0.0228","0.0117","0.0000","3508","2480",11,0,"0.6612","","0.6631","Mode",92,117,1835,176.75,1876,"0.0713","0.0472","0.5231","0.5348","0.7408","",,"0.0000","0.0000","3508","2480",17,0,,"","0.5337","Shipment",94,236.5,1835,356,1876,"0.1435","0.0954","0.5231","0.5348","0.1379","0.0241","0.0234","0.0334","0.1176","3508","2480",17,0,"0.4121","0.1487","0.5337"
94,"Shipment",236.5,1835,356,1876,0,14,"0.1435","0.0954","0.5231","0.5348","0.1379","0.0241","0.0234","0.0334","0.1176","3508","2480",17,0,,,,,,"0.4121","0.1487","0.5337","Xxxxxxxx","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_1.png","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_1.png","File2f1efc2585a95804951b27e898583c0e",91,"Person",275.42857142857144,1720,362,1753,"0.1460","0.1111","0.4903","0.4997","","0.0058","0.0476","0.0234","0.5000","3508","2480",2,0,"0.6707","","0.9244","Discharge",114,259.7,1993,374,2035,"0.1508","0.1047","0.5681","0.5801","0.1298","0.0205","0.0334","0.0117","0.1818","3508","2480",11,0,"0.7405","0.1363","0.6631","Mode",92,117,1835,176.75,1876,"0.0713","0.0472","0.5231","0.5348","0.7408","",,"0.0000","0.0000","3508","2480",17,0,,"","0.5337","Place",95,698,1838,761.0645161290322,1874,"0.3069","0.2815","0.5239","0.5342","0.5052","0.1379",,"0.0342","0.1765","3508","2480",17,0,,"0.2144","0.5337"
95,"Place",698,1838,761.0645161290322,1874,0,14,"0.3069","0.2815","0.5239","0.5342","0.5052","0.1379",,"0.0342","0.1765","3508","2480",17,0,,,,,,,"0.2144","0.5337","Xxxxx","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_1.png","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_1.png","File2f1efc2585a95804951b27e898583c0e",,,,,,,,,,,,,,,,,,,,,,,"Airport",115,696,1994,784.6666666666666,2034,"0.3164","0.2806","0.5684","0.5798","0.4569","0.1298","0.0342","0.0114","0.2727","3508","2480",11,0,"0.7500","0.2213","0.6631","Shipment",94,236.5,1835,356,1876,"0.1435","0.0954","0.5231","0.5348","0.1379","0.0241","0.0234","0.0334","0.1176","3508","2480",17,0,"0.4121","0.1487","0.5337","Destination",108,2014,1838,2156,1875,"0.8694","0.8121","0.5239","0.5345","","0.0052","0.0795","0.1471","0.9412","3508","2480",17,0,"0.3509","","0.5337"
96,"of",773.6774193548387,1838,798.9032258064516,1874,0,14,"0.3221","0.3120","0.5239","0.5342","0.0051","0.0051","0.2945","","0.2353","3508","2480",17,0,,,,,,"","0.5000","0.5337","xx","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_1.png","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_1.png","File2f1efc2585a95804951b27e898583c0e",48,"GSTNo",778,777,864.1363636363636,805,"0.3484","0.3137","0.2215","0.2295","0.0139","","0.0029","0.2945","0.0000","3508","2480",2,0,"0.0096","","0.8611",,,,,,,,,,,,,,"",,,,,,,,,"Place",95,698,1838,761.0645161290322,1874,"0.3069","0.2815","0.5239","0.5342","0.5052","0.1379",,"0.0342","0.1765","3508","2480",17,0,,"0.2144","0.5337","Receipt",97,811.516129032258,1838,899.8064516129032,1874,"0.3628","0.3272","0.5239","0.5342","0.4493","0.2560","0.2945","0.0342","0.2941","3508","2480",17,0,"0.8959","0.3629","0.5337"
97,"Receipt",811.516129032258,1838,899.8064516129032,1874,0,14,"0.3628","0.3272","0.5239","0.5342","0.4493","0.2560","0.2945","0.0342","0.2941","3508","2480",17,0,,,,,,"0.8959","0.3629","0.5337","Xxxxxxx","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_1.png","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_1.png","File2f1efc2585a95804951b27e898583c0e",48,"GSTNo",778,777,864.1363636363636,805,"0.3484","0.3137","0.2215","0.2295","0.0139","","0.0029","0.2945","0.0000","3508","2480",2,0,"0.0096","","0.8611","Loading",117,835.3333333333334,1994,924,2034,"0.3726","0.3368","0.5684","0.5798","0.2105","0.2526","0.0342","0.0114","0.4545","3508","2480",11,0,"0.7500","0.5455","0.6631","Mode",92,117,1835,176.75,1876,"0.0713","0.0472","0.5231","0.5348","0.7408","",,"0.0000","0.0000","3508","2480",17,0,,"","0.5337","Destination",108,2014,1838,2156,1875,"0.8694","0.8121","0.5239","0.5345","","0.0052","0.0795","0.1471","0.9412","3508","2480",17,0,"0.3509","","0.5337"
98,"by",912.4193548387096,1838,937.6451612903226,1874,0,14,"0.3781","0.3679","0.5239","0.5342","0.0051","0.0051",,"0.0570","0.3529","3508","2480",17,0,,,,,,,"0.5000","0.5337","xx","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_1.png","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_1.png","File2f1efc2585a95804951b27e898583c0e",,,,,,,,,,,,,,,,,,,,,,,"Cargo",130,856.875,2074,930,2111,"0.3750","0.3455","0.5912","0.6018","0.3488","0.0059","0.0114","0.0792","0.6250","3508","2480",8,0,"0.1258","0.0166","0.7526","Receipt",97,811.516129032258,1838,899.8064516129032,1874,"0.3628","0.3272","0.5239","0.5342","0.4493","0.2560","0.2945","0.0342","0.2941","3508","2480",17,0,"0.8959","0.3629","0.5337","Pre-carrier",99,950.258064516129,1838,1089,1874,"0.4391","0.3832","0.5239","0.5342","0.1440","0.3119",,"","0.4118","3508","2480",17,0,,"0.6842","0.5337"
